Region/Country/Area,country,Year,Series,Value,Footnotes,Source,
604,Peru,1985,Emissions (thousand metric tons of carbon dioxide),19384,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2005,Emissions (thousand metric tons of carbon dioxide),29923,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2010,Emissions (thousand metric tons of carbon dioxide),43054,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2015,Emissions (thousand metric tons of carbon dioxide),51084,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2018,Emissions (thousand metric tons of carbon dioxide),51595,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2019,Emissions (thousand metric tons of carbon dioxide),53754,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2020,Emissions (thousand metric tons of carbon dioxide),43909,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,1975,Emissions per capita (metric tons of carbon dioxide),1.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,1985,Emissions per capita (metric tons of carbon dioxide),0.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2005,Emissions per capita (metric tons of carbon dioxide),1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2010,Emissions per capita (metric tons of carbon dioxide),1.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2015,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2018,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2019,Emissions per capita (metric tons of carbon dioxide),1.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
604,Peru,2020,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,1975,Emissions (thousand metric tons of carbon dioxide),31808,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,1985,Emissions (thousand metric tons of carbon dioxide),32284,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2005,Emissions (thousand metric tons of carbon dioxide),72431,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2010,Emissions (thousand metric tons of carbon dioxide),78548,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2015,Emissions (thousand metric tons of carbon dioxide),104714,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2018,Emissions (thousand metric tons of carbon dioxide),131794,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2019,Emissions (thousand metric tons of carbon dioxide),138619,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2020,Emissions (thousand metric tons of carbon dioxide),127816,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,1975,Emissions per capita (metric tons of carbon dioxide),0.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,1985,Emissions per capita (metric tons of carbon dioxide),0.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2005,Emissions per capita (metric tons of carbon dioxide),0.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2010,Emissions per capita (metric tons of carbon dioxide),0.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2015,Emissions per capita (metric tons of carbon dioxide),1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2018,Emissions per capita (metric tons of carbon dioxide),1.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2019,Emissions per capita (metric tons of carbon dioxide),1.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
608,Philippines,2020,Emissions per capita (metric tons of carbon dioxide),1.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,1975,Emissions (thousand metric tons of carbon dioxide),344550,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,1985,Emissions (thousand metric tons of carbon dioxide),429400,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2005,Emissions (thousand metric tons of carbon dioxide),301740,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2010,Emissions (thousand metric tons of carbon dioxide),314255,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2015,Emissions (thousand metric tons of carbon dioxide),288687,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2018,Emissions (thousand metric tons of carbon dioxide),311522,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2019,Emissions (thousand metric tons of carbon dioxide),294086,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2020,Emissions (thousand metric tons of carbon dioxide),278211,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,1975,Emissions per capita (metric tons of carbon dioxide),10,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,1985,Emissions per capita (metric tons of carbon dioxide),11.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2005,Emissions per capita (metric tons of carbon dioxide),7.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2010,Emissions per capita (metric tons of carbon dioxide),8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2015,Emissions per capita (metric tons of carbon dioxide),7.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2018,Emissions per capita (metric tons of carbon dioxide),7.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2019,Emissions per capita (metric tons of carbon dioxide),7.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
616,Poland,2020,Emissions per capita (metric tons of carbon dioxide),7.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,1975,Emissions (thousand metric tons of carbon dioxide),18347,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,1985,Emissions (thousand metric tons of carbon dioxide),24342,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2005,Emissions (thousand metric tons of carbon dioxide),62528,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2010,Emissions (thousand metric tons of carbon dioxide),48542,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2015,Emissions (thousand metric tons of carbon dioxide),47872,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2018,Emissions (thousand metric tons of carbon dioxide),48148,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2019,Emissions (thousand metric tons of carbon dioxide),43271,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2020,Emissions (thousand metric tons of carbon dioxide),37529,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,1975,Emissions per capita (metric tons of carbon dioxide),2,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,1985,Emissions per capita (metric tons of carbon dioxide),2.4,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2005,Emissions per capita (metric tons of carbon dioxide),5.9,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2010,Emissions per capita (metric tons of carbon dioxide),4.5,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2015,Emissions per capita (metric tons of carbon dioxide),4.5,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2018,Emissions per capita (metric tons of carbon dioxide),4.6,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2019,Emissions per capita (metric tons of carbon dioxide),4.1,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
620,Portugal,2020,Emissions per capita (metric tons of carbon dioxide),3.6,Data includes the Azores and Madeira.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,1975,Emissions (thousand metric tons of carbon dioxide),4944,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,1985,Emissions (thousand metric tons of carbon dioxide),10731,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2005,Emissions (thousand metric tons of carbon dioxide),33363,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2010,Emissions (thousand metric tons of carbon dioxide),56099,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2015,Emissions (thousand metric tons of carbon dioxide),80877,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2018,Emissions (thousand metric tons of carbon dioxide),83441,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2019,Emissions (thousand metric tons of carbon dioxide),85518,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2020,Emissions (thousand metric tons of carbon dioxide),84489,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,1975,Emissions per capita (metric tons of carbon dioxide),30.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,1985,Emissions per capita (metric tons of carbon dioxide),28.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2005,Emissions per capita (metric tons of carbon dioxide),38.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2010,Emissions per capita (metric tons of carbon dioxide),30.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2015,Emissions per capita (metric tons of carbon dioxide),31.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2018,Emissions per capita (metric tons of carbon dioxide),29.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2019,Emissions per capita (metric tons of carbon dioxide),30.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
634,Qatar,2020,Emissions per capita (metric tons of carbon dioxide),29.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,1975,Emissions (thousand metric tons of carbon dioxide),80125,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,1985,Emissions (thousand metric tons of carbon dioxide),160050,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2005,Emissions (thousand metric tons of carbon dioxide),461549,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2010,Emissions (thousand metric tons of carbon dioxide),555430,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2015,Emissions (thousand metric tons of carbon dioxide),587214,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2018,Emissions (thousand metric tons of carbon dioxide),610633,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2019,Emissions (thousand metric tons of carbon dioxide),592190,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2020,Emissions (thousand metric tons of carbon dioxide),551431,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,1975,Emissions per capita (metric tons of carbon dioxide),2.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,1985,Emissions per capita (metric tons of carbon dioxide),3.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2005,Emissions per capita (metric tons of carbon dioxide),9.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2010,Emissions per capita (metric tons of carbon dioxide),11.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2015,Emissions per capita (metric tons of carbon dioxide),11.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2018,Emissions per capita (metric tons of carbon dioxide),11.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2019,Emissions per capita (metric tons of carbon dioxide),11.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
410,Republic of Korea,2020,Emissions per capita (metric tons of carbon dioxide),10.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2005,Emissions (thousand metric tons of carbon dioxide),7899,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2010,Emissions (thousand metric tons of carbon dioxide),8199,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2015,Emissions (thousand metric tons of carbon dioxide),7873,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2018,Emissions (thousand metric tons of carbon dioxide),8308,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2019,Emissions (thousand metric tons of carbon dioxide),8589,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2020,Emissions (thousand metric tons of carbon dioxide),8332,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2005,Emissions per capita (metric tons of carbon dioxide),2.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2010,Emissions per capita (metric tons of carbon dioxide),2.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2015,Emissions per capita (metric tons of carbon dioxide),2.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2018,Emissions per capita (metric tons of carbon dioxide),2.9,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2019,Emissions per capita (metric tons of carbon dioxide),3.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
498,Republic of Moldova,2020,Emissions per capita (metric tons of carbon dioxide),3.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,1975,Emissions (thousand metric tons of carbon dioxide),141936,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,1985,Emissions (thousand metric tons of carbon dioxide),176164,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2005,Emissions (thousand metric tons of carbon dioxide),92924,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2010,Emissions (thousand metric tons of carbon dioxide),76692,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2015,Emissions (thousand metric tons of carbon dioxide),71659,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2018,Emissions (thousand metric tons of carbon dioxide),73494,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2019,Emissions (thousand metric tons of carbon dioxide),71976,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2020,Emissions (thousand metric tons of carbon dioxide),66603,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,1975,Emissions per capita (metric tons of carbon dioxide),6.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,1985,Emissions per capita (metric tons of carbon dioxide),7.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2005,Emissions per capita (metric tons of carbon dioxide),4.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2010,Emissions per capita (metric tons of carbon dioxide),3.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2015,Emissions per capita (metric tons of carbon dioxide),3.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2018,Emissions per capita (metric tons of carbon dioxide),3.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2019,Emissions per capita (metric tons of carbon dioxide),3.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
642,Romania,2020,Emissions per capita (metric tons of carbon dioxide),3.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2005,Emissions (thousand metric tons of carbon dioxide),1491331,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2010,Emissions (thousand metric tons of carbon dioxide),1538693,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2015,Emissions (thousand metric tons of carbon dioxide),1543459,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2018,Emissions (thousand metric tons of carbon dioxide),1612717,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2019,Emissions (thousand metric tons of carbon dioxide),1652097,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2020,Emissions (thousand metric tons of carbon dioxide),1562930,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2005,Emissions per capita (metric tons of carbon dioxide),10.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2010,Emissions per capita (metric tons of carbon dioxide),10.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2015,Emissions per capita (metric tons of carbon dioxide),10.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2018,Emissions per capita (metric tons of carbon dioxide),11.1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2019,Emissions per capita (metric tons of carbon dioxide),11.4,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
643,Russian Federation,2020,Emissions per capita (metric tons of carbon dioxide),10.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,1975,Emissions (thousand metric tons of carbon dioxide),936,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,1985,Emissions (thousand metric tons of carbon dioxide),1418,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
646,Rwanda,2005,Emissions (thousand metric tons of carbon dioxide),1332,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
